ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_NBBFWO1,21,9,2,36.0,21,1,8,4,67,247,73,1,1
ID_75ZNT4H,21,9,1,47.0,21,1,2,4,67,247,73,5,0
ID_J1DD86C,21,9,0,46.0,21,1,9,4,67,187,82,1,0
ID_DY9G4TF,21,9,2,36.0,21,1,8,4,67,247,73,1,1
ID_XRUM30M,21,9,1,56.0,21,1,8,4,67,158,73,1,0
ID_EA5D90A,21,9,0,32.0,21,1,9,32,42,15,6,1,0
ID_F7SJAQK,21,9,0,43.0,21,1,8,0,38,247,73,1,0
ID_QQV5XK4,21,9,1,43.0,21,1,8,32,67,118,73,1,0
ID_C6OHKUN,21,9,1,53.0,21,1,8,32,67,118,73,5,0
ID_X0OJOE5,21,9,1,34.0,21,1,8,7,67,118,73,1,1
ID_C6P8Q3Q,21,9,0,46.0,21,1,2,4,67,187,82,1,0
ID_L3YQ4B4,21,9,1,50.0,21,1,8,4,67,187,82,5,0
ID_HRRLTQ9,21,9,0,49.0,21,1,2,4,26,143,65,1,0
ID_0GO0K5A,21,9,1,51.0,21,1,8,32,29,60,23,1,0
ID_Q2FYICE,21,9,0,43.0,21,1,8,25,38,247,73,1,1
ID_WCX11YF,21,9,0,32.0,21,1,9,4,42,15,6,1,1
ID_7JZTQGA,21,9,1,32.0,21,1,8,0,26,247,73,1,0
ID_RRC2FYR,21,9,0,20.0,21,1,8,7,67,237,73,5,0
ID_W1OOH34,21,9,1,34.0,21,1,8,7,67,237,73,1,0
ID_O0MG38C,21,9,0,78.0,21,1,8,4,67,213,93,1,0
ID_7IV36JQ,21,9,1,80.0,21,1,8,37,67,213,93,1,0
ID_I7GMRMY,21,9,0,38.0,21,1,8,37,49,60,23,5,0
ID_XU821I9,21,9,0,23.0,21,1,8,37,67,60,23,5,0
ID_KJYZ203,21,9,0,43.0,21,1,8,0,38,247,73,1,1
ID_XYP18HS,21,9,0,31.0,21,1,8,37,67,247,73,1,0
ID_1KTLFHR,21,9,0,43.0,21,1,8,37,38,247,73,1,0
ID_GJU8S8H,21,9,1,51.0,21,1,8,37,29,60,23,1,0
ID_JT2UZ8V,21,9,1,50.0,21,1,8,37,67,247,73,5,0
ID_F8SZ6HN,21,9,1,35.0,21,1,8,25,67,247,73,1,0
ID_1P275L5,21,9,1,43.0,21,1,8,32,67,118,73,1,1
ID_1P6QRRB,21,9,0,43.0,21,1,8,0,38,247,73,1,1
ID_449DGTN,21,9,1,40.0,21,1,8,0,67,247,73,5,0
ID_4OVDP9C,21,9,0,37.0,21,1,8,0,67,247,73,5,0
ID_8ZR0L5W,21,9,0,43.0,21,1,8,0,38,247,73,1,1
ID_GCJQBOF,21,9,1,36.0,21,1,8,0,67,247,73,5,0
ID_KEIOJ90,21,9,1,50.0,21,1,8,0,38,247,73,5,0
ID_GWPAP3Y,21,9,1,31.0,21,1,8,37,26,247,73,5,0
ID_TWI1FZO,22,11,0,34.0,22,1,2,4,42,247,73,1,0
ID_NFUS503,22,10,1,57.0,22,3,8,4,67,160,73,1,0
ID_SH7EGLK,22,10,1,68.0,22,2,2,4,50,93,99,2,0
ID_5C4SVH8,22,10,1,40.0,22,1,8,37,67,93,99,2,0
ID_QAW7605,22,10,1,39.0,22,1,2,0,42,93,99,2,0
ID_8OTNBK3,22,7,1,44.0,22,1,2,32,40,100,44,1,0
ID_T9W81PK,22,10,1,47.0,22,1,8,32,54,93,99,5,0
ID_2UM7AAZ,22,10,0,20.0,22,2,8,32,29,93,99,6,0
ID_722K58V,22,10,1,65.0,22,1,8,32,67,100,44,5,0
ID_5CM4EWJ,22,10,1,41.15399093164514,22,1,8,4,29,247,73,6,0
ID_3WWYL7A,22,10,1,31.0,22,1,8,32,67,93,99,5,0
ID_3XO3M7I,22,10,1,34.0,22,1,2,25,67,158,73,1,0
ID_ZYK1K7V,22,10,1,35.0,22,1,2,37,67,115,73,1,0
ID_QZ60159,22,10,1,1.0,22,1,8,4,67,159,73,5,0
ID_0EJ4LR3,22,10,1,38.0,22,1,8,0,42,237,73,1,0
ID_GTSU2UG,22,10,2,60.0,22,1,8,26,67,160,73,1,0
ID_H8ORIGU,22,10,0,37.0,22,1,8,26,29,115,73,1,0
ID_H1N7H0T,22,10,0,39.0,22,1,2,26,42,88,6,1,0
ID_YRNCFB5,22,10,0,37.0,22,1,8,32,29,115,73,1,0
ID_JE5SNCS,22,10,0,66.0,22,1,8,32,67,160,73,1,0
ID_0GVDM31,22,10,1,58.0,22,3,8,37,67,115,73,1,0
ID_ODKRXJ7,22,10,0,57.0,22,1,2,4,67,159,73,1,0
ID_ZSDBB6C,22,10,0,51.0,22,1,2,4,29,115,73,1,0
ID_1BSUBQE,22,10,1,43.0,22,3,8,25,21,202,88,1,0
ID_3JWD0YS,22,10,1,38.0,22,1,8,4,26,159,73,1,1
ID_SZ9W2ML,22,10,1,35.0,22,1,8,4,52,159,73,5,0
ID_Y69OWOU,22,10,0,36.0,22,1,8,32,67,93,99,5,0
ID_QN2Y2QJ,22,10,1,68.0,22,2,2,4,50,159,73,2,0
ID_B3DDGIU,22,10,1,33.0,22,2,8,32,67,36,16,1,0
ID_K9RY884,22,10,0,20.0,22,2,8,32,29,93,99,6,0
ID_7XVY4F6,22,10,1,41.15399093164514,22,1,8,32,29,247,73,6,0
ID_UUYXWUU,22,10,1,41.0,22,1,8,32,26,247,73,5,0
ID_D4NNYDY,22,10,1,41.0,22,1,8,32,48,247,73,5,0
ID_S6LM8P0,22,10,1,36.0,22,1,8,4,67,159,73,1,0
ID_MSDLZNR,22,10,0,40.0,22,1,8,4,42,159,73,5,0
ID_8KA4D0E,22,10,1,43.0,22,1,10,4,67,187,82,1,1
ID_S3AP0C8,22,10,0,40.0,22,1,8,4,67,187,82,5,0
ID_OUI5ISO,22,10,1,63.0,22,1,8,4,67,187,82,5,0
ID_8IRHGTT,22,10,1,44.0,22,2,8,4,29,16,7,1,0
ID_5097LR3,22,10,1,38.0,22,2,2,4,67,159,73,1,0
ID_CP33H9I,22,10,0,37.0,22,1,8,4,29,115,73,1,1
ID_NVAZCDV,22,10,1,69.0,22,1,8,4,18,247,73,1,0
ID_8C7V7SI,22,10,0,38.0,22,1,8,4,67,158,73,5,0
ID_7HNEUVB,22,10,1,52.0,22,2,8,4,42,159,73,5,0
ID_9CZVVD2,22,10,1,43.0,22,1,10,4,67,187,82,1,0
ID_FH9TKFL,22,10,1,50.0,22,2,2,42,67,237,73,1,0
ID_WQM7ITT,22,10,1,56.0,22,1,2,4,21,158,73,1,0
ID_QP21J4N,22,10,1,48.0,22,2,8,32,38,234,85,1,0
ID_L01USTD,22,10,1,56.0,22,1,8,32,67,234,85,5,0
ID_WA4LKEF,22,10,0,45.0,22,1,8,32,67,16,7,5,0
ID_U7PRPN9,22,10,1,44.0,22,2,8,32,29,16,7,2,0
ID_N03QWYI,22,10,1,40.0,22,1,8,32,26,158,73,5,0
ID_5DJRYMB,22,10,0,26.0,22,1,8,32,67,158,73,1,0
ID_UWE81Z0,22,10,0,50.0,22,1,8,4,30,158,73,5,0
ID_139VZIE,23,9,2,33.0,23,1,8,4,26,247,73,1,0
ID_R22TDC8,23,11,1,45.0,23,1,8,4,67,84,39,1,0
ID_GTUV0P8,23,11,0,60.0,23,2,8,4,29,159,73,1,0
ID_31UJKJ8,23,11,1,48.0,23,1,8,4,48,247,73,5,0
ID_NKX63YC,23,11,0,60.0,23,2,8,22,29,159,73,1,0
ID_0IGLH7L,23,11,1,40.0,23,1,8,22,67,68,73,1,0
ID_XL11PM0,23,11,0,60.0,23,2,8,4,29,159,73,1,1
ID_JRTHIZ0,23,11,0,38.0,23,1,2,25,26,159,73,5,0
ID_UKNNVTR,23,11,0,60.0,23,2,8,25,29,159,73,1,1
ID_09TVK15,23,11,0,32.0,23,1,8,22,67,68,73,1,0
ID_OTNY8LO,24,12,0,34.0,24,1,8,4,29,84,39,1,0
ID_04FP4M2,24,12,0,47.0,24,3,2,4,42,42,27,1,1
ID_7WMMBXC,24,12,0,38.0,24,1,8,11,29,42,27,1,0
ID_W4STD9A,24,12,0,1.0,24,1,8,11,49,42,27,5,0
ID_NQ1EH3P,25,13,0,40.0,25,1,8,4,49,16,7,1,0
ID_FRXAVI4,25,13,0,32.0,25,1,8,4,26,57,23,1,0
ID_0VLC38E,25,13,1,40.0,25,1,8,4,49,57,23,1,0
ID_4RT856R,25,13,1,44.0,25,3,2,4,29,174,80,1,0
ID_3PNEV0B,25,13,1,41.15399093164514,25,1,2,0,29,247,73,1,0
ID_Q7N1EUU,25,13,1,40.0,25,1,8,4,67,16,7,5,0
ID_DJ581SH,25,13,1,38.0,25,1,8,32,29,247,73,1,0
ID_SYOI95D,25,13,1,48.0,25,2,2,4,50,159,73,1,0
ID_R3C10FZ,25,13,1,28.0,25,2,8,26,49,247,73,2,0
ID_SHVODT0,25,13,2,41.15399093164514,25,4,8,4,67,121,73,1,0
ID_V8SKLLB,25,13,2,41.15399093164514,25,4,8,11,67,121,73,0,0
ID_324WHS2,25,13,2,40.0,25,4,8,4,52,103,46,1,0
ID_85CO5I5,25,13,0,34.0,25,1,8,4,52,121,73,5,0
ID_CGMX69O,25,13,2,41.15399093164514,25,4,13,4,19,121,73,0,0
ID_IGVJBVD,25,13,0,50.0,25,1,8,4,38,121,73,5,0
ID_YIBBGKA,25,13,1,43.0,25,1,8,4,29,159,73,1,0
ID_VWOV67W,25,13,1,35.0,25,1,8,4,67,159,73,1,0
ID_PHN1RKF,25,13,1,58.0,25,1,2,26,42,15,6,1,0
ID_SIDWU3B,25,13,1,40.0,25,1,8,22,35,121,73,5,0
ID_8CLFKXK,25,13,1,51.0,25,1,8,11,67,247,73,1,1
ID_MVGPSQH,25,13,0,33.0,25,1,8,22,67,121,73,1,0
ID_YZ83CVW,25,13,1,43.0,25,1,8,4,29,237,73,1,0
ID_KU04WHP,25,13,1,40.0,25,1,8,4,49,57,23,1,1
ID_1ZVAKHA,25,13,2,41.15399093164514,25,4,13,4,49,121,73,0,0
ID_FXOR5DS,25,13,1,50.0,25,1,8,11,26,121,73,5,0
ID_UTGL39C,25,13,1,42.0,25,1,8,11,67,121,73,5,0
ID_OFY3YYC,25,13,0,57.0,25,1,2,11,21,103,46,1,0
ID_TWCDQ8S,25,13,2,3.0,25,1,8,37,67,103,46,1,0
ID_2KZDTKH,25,13,1,40.0,25,1,8,37,67,103,46,5,0
ID_ERQ9DH3,25,13,1,60.0,25,1,2,4,21,214,94,1,0
ID_JMV6HDJ,25,13,0,57.0,25,1,2,4,21,103,46,1,0
ID_96KANVR,25,13,1,51.0,25,1,8,4,67,103,46,5,0
ID_WMR32DW,25,13,2,41.15399093164514,25,4,0,11,67,121,73,0,0
ID_GIQOXRH,25,13,1,43.0,25,1,8,4,29,237,73,1,0
ID_O798Z8K,25,13,1,43.0,25,1,8,0,29,237,73,1,0
ID_IZ32K7U,25,13,2,41.15399093164514,25,4,8,0,67,121,73,1,0
ID_UAGWLDV,25,13,0,45.0,25,1,8,0,38,121,73,5,0
ID_4NYTCCY,25,13,1,35.0,25,2,8,0,67,66,28,1,0
ID_Q3BQERY,25,13,2,40.0,25,4,8,4,38,103,46,1,0
ID_7K0DFGD,25,13,1,43.0,25,1,8,37,29,159,73,1,0
ID_0I7WSXN,25,13,1,41.0,25,1,8,4,67,103,46,5,0
ID_0YNY8IT,25,13,2,40.0,25,4,8,4,38,103,46,1,1
ID_MCXMNXP,26,14,0,50.0,26,1,8,37,26,115,73,5,0
ID_BALSLJI,26,14,1,46.0,26,1,2,37,67,243,4,1,0
ID_WWUK4UL,26,14,1,12.0,26,3,8,4,29,247,73,6,0
ID_MQJTRLT,26,14,1,48.0,26,1,2,25,26,247,73,2,0
ID_2B4NVBZ,26,14,1,12.0,26,3,8,37,38,247,73,6,0
ID_MP7Z39A,26,14,0,56.0,26,1,8,26,67,247,73,5,0
ID_P3K4YN9,26,14,1,46.0,26,1,8,1,67,243,4,1,0
ID_PJ0PZMN,26,14,0,71.0,26,1,8,22,22,160,73,1,0
ID_QGDRLOJ,26,14,1,55.0,26,1,8,38,67,237,73,5,0
ID_YUQLB6R,26,14,0,49.0,26,1,8,38,67,143,65,1,0
ID_YNAOMAU,26,14,2,6.0,26,1,8,38,26,237,73,1,0
ID_7QCVCUS,26,14,1,67.0,26,3,8,38,67,249,108,5,0
ID_NDC3EBZ,26,14,1,43.0,26,2,8,38,67,103,46,2,0
ID_1ZRCPZ1,26,14,0,12.0,26,3,8,38,38,247,73,6,0
ID_W9WO3WD,26,14,0,12.0,26,3,8,38,67,247,73,6,0
ID_6ECN3Z8,26,14,1,12.0,26,3,8,26,29,247,73,6,0
ID_YMYU6Z8,26,14,0,49.0,26,1,8,38,67,143,65,1,1
ID_DJRPOHJ,26,14,1,34.0,26,1,2,38,23,115,73,1,0
ID_2H05IGQ,26,14,1,68.0,26,1,8,4,29,249,108,5,0
ID_INGOYUA,26,14,1,51.0,26,1,8,25,67,243,4,1,0
ID_93C2L3T,26,14,0,32.0,26,1,8,4,29,16,7,1,0
ID_09MIIAB,26,14,0,12.0,26,3,8,4,67,247,73,6,0
ID_QXTS5QX,26,14,0,4.0,26,1,8,26,67,15,6,1,0
ID_TNQGMDW,26,14,0,63.0,26,1,2,4,29,15,6,1,0
ID_JSXA4LP,26,14,1,43.0,26,1,8,7,67,39,73,1,0
ID_NIM9TI4,26,14,0,76.0,26,1,2,7,42,39,73,4,0
ID_O9DNI3A,26,14,0,12.0,26,3,8,4,29,247,73,6,0
ID_NNLBR2Y,26,14,0,12.0,26,3,8,26,29,247,73,6,0
ID_Q52NRFB,26,14,1,32.0,26,1,2,4,67,235,23,1,0
ID_YJGIHQT,26,14,1,50.0,26,1,8,4,67,235,23,5,0
ID_ODH0XYL,26,14,0,38.0,26,1,2,4,67,39,73,1,0
ID_XLED42S,26,14,1,46.0,26,1,8,4,67,227,102,5,0
ID_QOT46LV,26,14,0,34.0,26,2,8,4,67,107,48,1,0
ID_XKWIVMO,26,14,1,50.0,26,1,8,4,67,107,48,5,0
ID_COVQHQT,26,14,1,38.0,26,1,2,4,67,107,48,5,0
ID_VUR9RE2,26,14,1,45.0,26,1,8,4,67,107,48,5,0
ID_TATP62W,26,14,1,12.0,26,3,8,4,67,247,73,6,0
ID_VQG5QWA,26,14,0,48.0,26,1,2,37,26,247,73,1,0
ID_VL2HK87,26,14,2,44.0,26,1,8,4,15,227,102,1,0
ID_LHKAAJB,26,14,1,53.0,26,1,8,37,67,247,73,5,0
ID_0F3IJXA,27,15,0,45.0,27,1,8,0,67,235,23,1,1
ID_WKS1K77,27,15,1,34.0,27,2,8,0,67,249,108,2,0
ID_VX7PZE6,27,15,0,38.0,27,2,8,4,67,249,108,5,0
ID_RQSFZOQ,27,15,0,63.0,27,1,8,4,67,115,73,5,0
ID_8RCFHCI,27,15,1,49.0,27,1,8,26,67,158,73,5,0
ID_GO8DTE7,27,15,2,20.0,27,1,8,4,67,160,73,0,1
ID_I429OR3,27,15,0,45.0,27,1,2,4,67,235,23,1,0
ID_DYYC2AG,27,15,1,1.0,27,1,8,4,67,235,23,5,0
ID_CLSQ150,27,15,0,64.0,27,2,8,4,67,249,108,5,0
ID_PYO8IZ7,27,15,0,45.0,27,1,2,4,67,235,23,1,1
ID_AUOR3B9,27,15,0,43.0,27,1,2,32,67,69,23,1,0
ID_N08OVTU,27,15,1,40.0,27,2,8,0,67,249,108,5,0
ID_D52GWZS,27,15,1,50.0,27,1,8,4,26,235,23,5,0
ID_IEJQ3RO,27,15,1,4.0,27,1,2,4,29,247,73,1,0
ID_VTZ0MBD,27,15,0,45.0,27,1,8,4,67,235,23,1,0
ID_7GLXSJG,27,15,1,49.0,27,1,8,4,67,35,14,5,0
ID_SITU8T1,27,15,1,40.0,27,1,8,4,21,35,14,5,0
ID_SJ4Z26I,27,15,2,20.0,27,1,8,0,67,160,73,0,0
ID_D76N0TF,27,15,0,30.0,27,1,9,38,49,20,73,1,0
ID_RJVUG4C,27,15,0,40.0,27,1,8,38,26,20,73,5,0
ID_QLVC3MU,27,15,1,44.0,27,1,8,38,67,137,23,1,0
ID_8M3G2A1,27,15,1,1.0,27,1,8,38,67,137,23,5,0
ID_YNFUR2B,27,15,1,39.0,27,1,8,37,67,137,23,1,0
ID_NBABG58,27,15,1,41.0,27,1,8,17,67,159,73,1,0
ID_KDT4V52,27,15,1,40.0,27,1,8,17,67,159,73,5,0
ID_CMVEQLU,27,15,1,59.0,27,1,8,26,67,247,73,1,0
ID_Z5F9UCM,27,15,0,52.0,27,1,8,26,21,158,73,1,0
ID_W9KADRC,27,13,1,41.0,27,1,8,26,67,158,73,1,0
ID_FI4OO5J,27,15,1,32.0,27,1,8,1,67,84,39,5,0
ID_82G0CGH,27,15,1,38.0,27,2,8,4,67,35,14,4,0
ID_UYEPEHG,27,15,1,43.0,27,1,8,1,67,84,39,5,0
ID_UVT2GNR,27,15,2,29.0,27,1,8,0,67,115,73,5,0
ID_UQB3W0S,27,15,0,37.0,27,1,8,1,67,159,73,1,0
ID_BFLH4NA,27,15,0,40.0,27,1,8,1,67,84,39,5,0
ID_FL01RJC,27,15,0,32.0,27,1,8,37,26,143,65,1,0
ID_FQWVMEZ,27,15,1,33.0,27,1,8,37,26,143,65,5,0
ID_AWW4E1K,27,15,1,44.0,27,1,8,37,67,137,23,1,1
ID_IUQJ7J4,27,15,1,55.0,27,1,2,37,67,45,15,1,0
ID_OBVKVY1,27,15,1,4.0,27,1,2,4,29,247,73,1,1
ID_20B6BV6,27,15,1,30.0,27,2,2,0,67,247,73,0,0
ID_A1WIKT1,27,15,0,46.0,27,1,2,4,67,16,7,1,0
ID_B620XQ0,27,15,2,12.0,27,2,8,11,29,158,73,1,0
ID_TP7O2EY,27,15,1,45.0,27,1,8,11,67,249,108,1,0
ID_T9OA3B9,27,15,1,49.0,27,1,8,11,26,249,108,5,0
ID_2PWO6GT,27,6,1,33.0,27,1,8,11,26,249,108,1,0
ID_G24TFHQ,27,15,0,52.0,27,1,2,11,21,158,73,1,0
ID_ZETJY95,27,15,1,37.0,27,1,2,7,7,158,73,1,0
ID_P0T03WG,27,15,1,41.0,27,1,8,37,52,143,65,5,0
ID_P06QSST,27,15,1,4.0,27,1,2,4,29,247,73,1,1
ID_UFXHB7T,27,15,0,29.0,27,1,8,38,26,158,73,1,0
ID_LAQSUYC,27,15,0,45.0,27,1,8,11,2,159,73,5,0
ID_PNTJILD,27,15,1,54.0,27,1,2,4,67,227,102,5,0
ID_5KR37UE,27,15,0,59.0,27,1,8,4,67,227,102,5,0
ID_IHIZHMX,27,15,1,38.0,27,2,8,4,67,227,102,1,0
ID_OQQQ5J2,27,15,1,50.0,27,1,8,0,26,137,23,5,0
ID_F935SDO,27,15,1,58.0,27,1,2,11,29,159,73,1,0
ID_ONV410T,27,15,1,34.0,27,2,8,0,38,115,73,5,0
ID_AE3U4I4,27,15,0,41.15399093164514,27,2,8,0,67,247,73,1,1
ID_6KNTXTK,27,15,1,34.0,27,2,8,4,67,115,73,2,0
ID_AR14HG1,27,15,1,45.0,27,1,2,4,67,115,73,1,1
ID_BRKAZKC,27,15,2,40.0,27,1,8,4,26,247,73,5,0
ID_5IVQZP1,27,15,1,44.0,27,1,8,0,67,137,23,1,1
ID_T737IUC,28,16,2,20.0,28,1,8,26,46,115,73,0,0
ID_KE5GS1G,28,16,0,34.0,28,1,8,26,67,35,14,1,0
ID_CN8SBW2,28,16,1,50.0,28,1,8,11,29,89,23,5,0
ID_EAL3OWY,28,16,0,41.0,28,1,8,11,26,89,23,5,0
ID_FP17HKO,28,16,0,34.0,28,1,8,37,67,159,73,1,1
ID_P3P3OG3,28,16,0,54.0,28,1,8,37,67,160,73,5,0
ID_B2VXEAK,28,16,1,43.0,28,1,8,37,67,160,73,1,1
ID_FP7EJXD,28,6,1,36.0,28,2,8,26,67,16,7,1,0
ID_6ZHKDP4,28,16,0,34.0,28,1,8,32,67,159,73,1,0
ID_IV0UCFY,28,16,1,71.0,28,2,8,11,26,89,23,1,0
ID_CJ1PQPA,28,16,0,59.0,28,1,8,26,52,16,7,5,0
ID_QRZZFJX,28,15,1,40.0,28,1,8,4,67,247,73,1,0
ID_SAGXAZ8,28,14,0,35.0,28,2,8,38,67,22,73,1,1
ID_UL3RRCH,28,16,1,52.0,28,1,8,38,38,22,73,5,0
ID_UJGBY3E,28,16,0,34.0,28,1,8,4,67,35,14,1,1
ID_DDKI44M,28,16,0,36.0,28,1,2,4,67,16,7,1,1
ID_9XTYSL8,28,16,1,5.0,28,1,2,7,5,247,73,0,0
ID_C3J2V78,28,16,0,63.0,28,1,8,4,29,52,31,1,0
ID_HL150UR,28,16,1,58.0,28,1,8,4,26,52,31,5,0
ID_RMEAWVQ,28,16,0,36.0,28,1,8,4,67,16,7,1,0
ID_LC070E0,28,16,0,37.0,28,1,8,4,21,16,7,5,0
ID_D09KI06,28,6,1,36.0,28,2,8,4,67,16,7,1,1
ID_1FGUCKI,28,16,0,41.0,28,1,8,32,26,115,73,5,0
ID_IU9M76Q,28,16,1,34.0,28,3,8,7,67,22,73,1,0
ID_YG4GTGB,28,16,1,48.0,28,1,2,32,21,115,73,1,0
ID_DR4EDKJ,28,16,1,48.0,28,1,2,32,21,115,73,1,1
ID_EB1FMA9,28,16,1,38.0,28,1,8,32,67,115,73,1,0
ID_06BSIZB,28,16,1,30.0,28,1,8,32,52,115,73,5,0
ID_GW12UCA,28,16,1,42.0,28,3,8,7,52,11,85,1,1
ID_6Q71NVZ,28,6,1,36.0,28,2,8,7,67,16,7,1,1
ID_IO5OQEP,28,17,1,43.0,28,1,8,4,29,16,7,1,0
ID_H0L1KU4,28,16,1,41.0,28,2,8,4,67,16,7,4,0
ID_88M8B0N,28,16,1,62.0,28,1,8,4,67,247,73,1,0
ID_TYFM7WF,28,16,1,37.0,28,1,8,22,26,235,23,1,0
ID_45G7003,28,16,1,52.0,28,1,8,22,67,235,23,5,0
ID_L4W1LU1,28,16,1,42.0,28,3,8,7,52,11,85,1,0
ID_7TU7SGC,28,16,0,36.0,28,1,2,7,67,16,7,1,0
ID_WFP5IEJ,28,16,1,45.0,28,1,2,7,29,115,73,5,0
ID_8UJJQ18,28,16,1,51.0,28,2,2,4,67,213,93,1,0
ID_AIN2GYD,28,16,1,1.0,28,1,8,22,67,235,23,5,0
ID_3TIDH76,28,16,1,62.0,28,1,2,0,67,247,73,1,0
ID_5NG87RW,28,16,0,1.0,28,1,8,0,67,247,73,5,0
ID_XVMOHBR,28,16,1,42.0,28,1,8,0,52,247,73,5,0
ID_BR1RUG3,28,16,0,36.0,28,1,8,0,67,16,7,1,1
ID_6M1F1M6,28,16,0,29.0,28,1,2,7,67,16,7,1,0
ID_Z713TCB,28,16,1,50.0,28,1,8,7,67,195,73,5,0
ID_ONAV8OZ,28,16,0,34.0,28,1,8,4,67,159,73,1,1
ID_0TUBHL1,28,16,1,52.0,28,1,8,4,67,159,73,5,0
ID_HQ0QM4D,28,16,0,26.0,28,1,8,4,67,159,73,5,0
ID_JPO4M7W,28,16,0,34.0,28,1,8,26,67,35,14,1,1
ID_30VL90F,28,16,1,42.0,28,1,2,0,58,247,73,1,0
ID_AKKEN4O,29,17,1,37.0,29,1,8,4,67,16,7,5,0
ID_RBV4GM0,29,17,1,35.0,29,1,2,4,41,16,7,5,0
ID_2VRM30S,29,17,0,56.0,29,1,8,4,49,16,7,1,0
ID_HW36M42,29,17,1,43.0,29,2,8,7,67,100,44,1,0
ID_4ATFB7Z,29,17,1,42.0,29,1,8,0,26,16,7,1,0
ID_9J4H9C3,29,17,1,57.0,29,1,8,26,67,253,23,5,0
ID_T8TRFTS,29,17,0,47.0,29,1,8,26,29,59,24,5,0
ID_CNX6365,29,17,1,49.0,29,2,8,26,29,59,24,1,0
ID_QCQUVR0,29,17,1,62.0,29,1,8,26,67,60,23,1,0
ID_5JMIOFT,29,17,1,46.0,29,1,2,25,38,16,7,1,0
ID_IW4UBWS,29,17,0,40.0,29,1,8,0,67,59,24,1,0
ID_ZGPJZDN,29,17,1,39.0,29,1,8,25,67,153,23,5,0
ID_BS3NFC7,29,17,0,40.0,29,1,8,4,67,42,27,1,1
ID_R56ALLB,29,16,1,31.0,29,1,8,26,67,158,73,2,1
ID_NE8I5CG,29,17,1,40.0,29,1,8,26,67,158,73,5,0
ID_KUD7TP9,29,17,2,30.0,29,1,8,4,67,42,27,2,0
ID_0SR1AZV,29,17,1,40.0,29,1,8,26,21,158,73,5,0
ID_K6ZAVYF,29,17,1,57.0,29,1,8,4,67,158,73,5,0
ID_YMH0VKH,29,17,0,41.15399093164514,29,1,8,4,29,247,73,1,0
ID_Z7SG10W,29,17,1,38.0,29,1,8,4,67,247,73,5,0
ID_7QEK1HE,29,17,1,40.0,29,1,8,4,67,247,73,5,0
ID_HMB75X5,29,17,0,49.0,29,1,8,4,67,247,73,5,0
ID_SKQNQ70,29,17,1,38.0,29,1,8,4,26,247,73,5,0
ID_LS9U8UL,29,17,1,38.0,29,1,2,4,67,42,27,1,1
ID_CP6Z0WF,29,17,1,45.0,29,1,8,26,67,253,23,5,0
ID_6KJ3F6U,29,17,1,65.0,29,1,8,4,67,158,73,1,1
ID_7ACU0Z1,29,17,1,39.0,29,1,8,26,67,253,23,1,0
ID_S1RPB3E,29,17,0,61.0,29,1,8,4,29,220,96,1,0
ID_SVR0ARI,29,17,1,51.0,29,1,8,4,67,247,73,5,0
ID_YBFK2QT,29,17,1,45.0,29,2,2,4,29,253,23,1,0
ID_HPMJAGA,29,17,1,43.0,29,1,8,25,67,16,7,1,0
ID_5MZ9O0R,29,17,1,51.0,29,1,8,7,67,16,7,1,0
ID_XZZARE2,29,17,1,42.0,29,1,8,4,26,16,7,1,0
ID_UEY8MFB,29,17,1,32.0,29,1,8,4,26,16,7,5,0
ID_J78ON5S,29,17,1,58.0,29,2,8,4,15,220,96,1,0
ID_M67ZXPN,29,17,1,41.0,29,1,8,4,42,220,96,5,0
ID_HRV322D,29,17,1,50.0,29,1,2,26,42,220,96,1,0
ID_PH0TG66,29,17,1,65.0,29,1,2,4,67,220,96,1,0
ID_H4DT4TM,29,17,1,38.0,29,1,2,38,49,220,96,1,1
ID_DOR6KFV,29,17,0,38.0,29,1,8,32,67,220,96,1,0
ID_U7022NL,29,17,1,47.0,29,3,2,32,40,115,73,1,0
ID_B1PKTAQ,29,17,1,51.0,29,1,8,32,67,220,96,1,0
ID_KE0RZED,29,17,1,42.0,29,1,8,32,26,16,7,1,0
ID_NPA0FTM,29,17,0,41.15399093164514,29,1,8,4,29,247,73,1,0
ID_QVEU8PR,29,17,1,75.0,29,1,8,0,49,220,96,5,0
ID_VJBEPKV,29,17,1,36.0,29,1,8,0,26,220,96,1,0
ID_J535IRK,29,17,1,50.0,29,1,8,32,69,144,66,5,0
ID_6WHDPO5,29,17,1,45.0,29,1,8,7,67,39,73,5,0
ID_14X284U,29,17,0,42.0,29,1,8,7,67,39,73,1,0
ID_SS7Q0GA,29,17,0,40.0,29,1,8,0,67,39,73,1,1
ID_SPQG19R,29,17,1,51.0,29,1,8,4,50,115,73,5,0
ID_O5LWZCI,29,17,0,59.0,29,1,8,4,67,115,73,5,0
ID_O6060WT,29,17,0,50.0,29,1,8,4,29,115,73,1,0
ID_J0SLQNM,29,17,1,66.0,29,2,8,4,49,16,7,1,0
ID_CVX96MJ,29,17,1,1.0,29,1,8,4,67,115,73,5,0
ID_4N7B57N,30,18,0,40.0,30,1,2,32,67,158,73,1,0
ID_85C2GO5,30,18,0,12.0,30,2,8,32,67,247,73,1,0
